geo,date,value,series
"Houston, TX",2021-06-30,266660.94935054093,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2021-07-31,270724.5390897534,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2021-08-31,273870.94001945294,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2021-09-30,276231.6251123085,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2021-10-31,278841.8094855386,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2021-11-30,282130.55436896486,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2021-12-31,285836.4505394592,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-01-31,290585.32712295145,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-02-28,295961.2448870042,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-03-31,302229.0580273608,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-04-30,308248.54085700447,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-05-31,313759.01987489266,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-06-30,318459.1148547827,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-07-31,321624.528347052,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-08-31,322991.33763529704,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-09-30,322901.3188423351,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-10-31,322355.02497723995,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-11-30,321699.32588847884,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2022-12-31,320465.5109522841,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-01-31,318614.45077535417,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-02-28,316856.9459661233,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-03-31,315652.67474240134,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-04-30,315182.58131778246,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-05-31,315344.9479784442,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-06-30,316188.7808469636,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-07-31,317156.3193474024,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-08-31,318073.86874468793,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-09-30,318447.8072667883,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-10-31,318474.67354614177,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-11-30,318176.64891508484,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2023-12-31,317744.27226124075,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-01-31,317737.9979715411,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-02-29,318131.65533726773,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-03-31,319158.5406280772,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-04-30,320220.68417606555,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-05-31,320778.04115843144,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-06-30,320654.7351327381,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-07-31,320275.8787129968,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-08-31,320048.72493164317,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-09-30,319983.5774049964,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-10-31,319776.92489010165,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-11-30,319429.68613919656,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2024-12-31,319244.2312938799,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-01-31,319182.18856470776,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-02-28,319030.17927785584,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-03-31,318372.89605910843,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-04-30,317428.8815841057,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-05-31,316460.85245718475,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-06-30,315447.8793487263,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-07-31,314588.1460737021,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-08-31,313856.8945201956,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-09-30,313377.008387453,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-10-31,312966.31933441776,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-11-30,312772.0717224023,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2025-12-31,312791.16012237256,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2026-01-31,312660.61939278035,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2026-02-28,312333.38870569505,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2026-03-31,311765.01088783605,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2026-04-30,311040.55460561736,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2026-05-31,310027.19541655894,ZHVI_allhomes_smoothed_seasadj
"Houston, TX",2026-06-30,308932.75605611916,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-01-31,145939.51819629196,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-02-29,146096.2325851717,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-03-31,146277.69982316217,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-04-30,146684.49412065942,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-05-31,147131.27332202694,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-06-30,147511.3906224911,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-07-31,147918.13689702144,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-08-31,148283.59192005696,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-09-30,148736.13404848136,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-10-31,149197.67378239275,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-11-30,149659.40972336355,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2000-12-31,150108.42106448664,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-01-31,150481.0303708095,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-02-28,150859.41407207845,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-03-31,151253.39554805396,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-04-30,151648.66704120036,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-05-31,152057.85709040108,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-06-30,152467.88374693645,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-07-31,152861.19916704655,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-08-31,153195.80414944605,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-09-30,153498.15383212978,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-10-31,153827.64857999433,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-11-30,154138.67979581028,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2001-12-31,154397.3026511089,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-01-31,154555.89887430472,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-02-28,154781.1321431848,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-03-31,155014.20530661402,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-04-30,155303.88116764487,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-05-31,155589.44951682526,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-06-30,155963.24221090507,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-07-31,156346.41013551306,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-08-31,156692.5498858151,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-09-30,156948.5949082979,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-10-31,157267.7251124526,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-11-30,157577.79918664473,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2002-12-31,157907.02617648683,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-01-31,158116.33111887207,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-02-28,158365.40366975195,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-03-31,158514.95628943146,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-04-30,158647.67996584007,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-05-31,158866.7617991532,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-06-30,159264.7987255005,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-07-31,159748.4747174934,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-08-31,160163.94048537,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-09-30,160525.66856877098,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-10-31,160958.50737603585,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-11-30,161369.01731313902,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2003-12-31,161746.59614311004,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-01-31,162001.42480425772,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-02-29,162284.875877687,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-03-31,162651.22468185434,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-04-30,163206.08551236792,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-05-31,163829.69262793384,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-06-30,164477.97908414813,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-07-31,165093.86420126143,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-08-31,165698.98933009713,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-09-30,166294.83319149652,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-10-31,166923.22844029,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-11-30,167591.37972319676,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2004-12-31,168197.57349786744,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-01-31,168761.91582360337,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-02-28,169397.5967091905,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-03-31,170158.84459027296,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-04-30,170988.39232997407,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-05-31,171890.45694117562,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-06-30,173009.1093216526,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-07-31,174382.38231233315,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-08-31,175756.9018326363,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-09-30,177141.33059314554,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-10-31,178354.87951945714,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-11-30,179428.4357469466,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2005-12-31,180274.34492502979,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-01-31,180891.41953994706,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-02-28,181549.75591716636,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-03-31,182359.64474493,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-04-30,183371.38177391226,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-05-31,184525.83730342242,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-06-30,185860.36653718408,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-07-31,187294.6169365996,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-08-31,188722.7736709724,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-09-30,189923.78844927534,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-10-31,191044.76579231684,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-11-30,191934.73939207918,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2006-12-31,192759.04048671402,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-01-31,193287.67152051386,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-02-28,193750.22199271826,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-03-31,194278.18007198794,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-04-30,194990.07818125375,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-05-31,195952.64496729514,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-06-30,196956.14581277044,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-07-31,197889.02995542123,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-08-31,198514.81407369566,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-09-30,198700.46898619374,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-10-31,198583.02615042435,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-11-30,198119.1531988602,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2007-12-31,197625.12424755655,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-01-31,197047.38267162276,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-02-29,196754.46365783142,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-03-31,196668.3599274177,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-04-30,196938.91219749322,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-05-31,197067.3448886024,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-06-30,196924.9971664622,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-07-31,196283.0381954393,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-08-31,195529.36291892474,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-09-30,194703.08461774202,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-10-31,194110.40340081838,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-11-30,193391.6226018914,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2008-12-31,192497.73664620763,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-01-31,191720.0541505652,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-02-28,191139.14908114207,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-03-31,190581.1481871848,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-04-30,189619.26623332556,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-05-31,188589.0663474245,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-06-30,187666.51252705653,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-07-31,186753.5727307035,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-08-31,185977.09162179948,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-09-30,185421.4310983614,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-10-31,185135.3598353865,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-11-30,184878.8067170393,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2009-12-31,184586.41776398467,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-01-31,184481.59859623914,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-02-28,184443.38734974104,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-03-31,184456.46788848154,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-04-30,184430.7671380639,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-05-31,184282.68331953674,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-06-30,183926.41725134067,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-07-31,183390.55685448353,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-08-31,182791.63269111564,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-09-30,182161.76645131968,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-10-31,181336.88707312546,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-11-30,180594.1104909183,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2010-12-31,179828.73083351893,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-01-31,178961.91886360527,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-02-28,178021.27454565317,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-03-31,177220.25841087368,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-04-30,176789.9090075818,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-05-31,176459.03882152712,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-06-30,176062.8801788987,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-07-31,175475.39652954633,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-08-31,174785.03738413277,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-09-30,174031.90196244427,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-10-31,173387.4465390965,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-11-30,172956.04191095414,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2011-12-31,172800.69520054114,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-01-31,172787.28797539196,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-02-29,172855.99365837287,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-03-31,173089.14055764105,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-04-30,173497.4579526789,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-05-31,173827.69786760004,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-06-30,174279.40666556513,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-07-31,174880.12214568132,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-08-31,175543.4676990355,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-09-30,176176.24206377144,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-10-31,176684.41404728265,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-11-30,177290.02602580958,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2012-12-31,177746.1124430629,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-01-31,178387.59694835826,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-02-28,179170.25527003492,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-03-31,180104.21427534858,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-04-30,181131.53191515538,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-05-31,182219.48577346568,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-06-30,183358.73814296708,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-07-31,184274.09932869943,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-08-31,185153.9762602809,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-09-30,186035.4203551634,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-10-31,187081.51684271023,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-11-30,188063.49747112216,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2013-12-31,189084.1757352423,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-01-31,190053.19750284255,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-02-28,191005.8556096363,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-03-31,191873.00661515296,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-04-30,192701.63823180445,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-05-31,193700.72522752234,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-06-30,194768.68324934482,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-07-31,195972.9719045759,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-08-31,196968.63435582886,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-09-30,197979.44007655373,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-10-31,198911.22088655442,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-11-30,200210.02798527133,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2014-12-31,201660.39264406983,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-01-31,203396.58473808924,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-02-28,205283.2292756605,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-03-31,207107.8415353978,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-04-30,208654.90678637804,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-05-31,210163.49145439337,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-06-30,211794.6371215824,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-07-31,213808.26054825346,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-08-31,215993.26708142707,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-09-30,218352.93007058345,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-10-31,220823.49750863007,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-11-30,223318.35979410357,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2015-12-31,225795.26351620397,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-01-31,227996.30047733206,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-02-29,229963.2071458735,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-03-31,231664.64427831062,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-04-30,233496.96950859565,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-05-31,235361.75273868197,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-06-30,237409.39767265157,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-07-31,239436.36873005787,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-08-31,241532.43883110804,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-09-30,243829.2254263723,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-10-31,246458.2188318996,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-11-30,249313.0163493754,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2016-12-31,252138.65328435265,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-01-31,254578.0233129115,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-02-28,256653.9076423384,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-03-31,258795.17181417195,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-04-30,261032.4278922306,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-05-31,263114.55911066226,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-06-30,264750.48156630475,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-07-31,266264.925492947,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-08-31,267990.227363687,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-09-30,269950.0235465605,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-10-31,272106.6338905873,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-11-30,274262.450499081,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2017-12-31,276522.3709984667,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-01-31,278849.9487190323,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-02-28,281236.5142553535,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-03-31,283660.8529778189,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-04-30,285686.22489662864,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-05-31,287511.68249027716,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-06-30,288807.14991476637,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-07-31,290217.2743880725,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-08-31,291396.08320685895,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-09-30,292391.3042385188,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-10-31,293094.1751614578,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-11-30,293684.555335314,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2018-12-31,294488.16773462424,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-01-31,295403.9867403379,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-02-28,296628.8467619244,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-03-31,297918.9744333963,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-04-30,298939.0719810878,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-05-31,299653.0765430248,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-06-30,300219.60879989277,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-07-31,300978.46916879923,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-08-31,301965.1498157633,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-09-30,303156.8362797073,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-10-31,304490.76897076215,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-11-30,305944.03056635166,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2019-12-31,307457.72592586285,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-01-31,309516.0681986926,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-02-29,311711.7478177001,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-03-31,313910.7739943201,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-04-30,315501.00239870785,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-05-31,316219.2759137062,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-06-30,316701.11980833655,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-07-31,317434.0248742598,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-08-31,319178.33481652936,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-09-30,322126.5054818995,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-10-31,325736.9400231045,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2020-11-30,329777.2797390154,ZHVI_allhomes_smoothed_seasadj
